,version,variable,product_type,experiment,temporal_aggregation,period,ensemble_member,model,lat_resolution,lon_resolution
606,v2-0,wsdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,KACE-1-0-G,1.25,1.875
607,v2-0,wsdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KACE-1-0-G,1.25,1.875
608,v2-0,csdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
609,v2-0,csdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
610,v2-0,csdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
611,v2-0,csdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
612,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
613,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
614,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
615,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
616,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
617,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
618,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
619,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
620,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
621,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
622,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
623,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
624,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
625,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
626,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
627,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
628,v2-0,tx10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
629,v2-0,tx10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
630,v2-0,tx10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
631,v2-0,tx10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
632,v2-0,tx90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
633,v2-0,tx90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
634,v2-0,tx90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
635,v2-0,tx90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
636,v2-0,wsdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
637,v2-0,wsdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
638,v2-0,wsdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
639,v2-0,wsdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,1.8947368421052602,1.875
640,v2-0,csdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
641,v2-0,csdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
642,v2-0,csdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
643,v2-0,csdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
644,v2-0,csdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
645,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
646,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
647,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
648,v2-0,r95pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
649,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
650,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
651,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
652,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
653,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
654,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
655,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
656,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
657,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
658,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
659,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
660,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
661,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
662,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
663,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
664,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
665,v2-0,tx10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
666,v2-0,tx10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
667,v2-0,tx10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
668,v2-0,tx10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
669,v2-0,tx10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
670,v2-0,tx90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
671,v2-0,tx90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
672,v2-0,tx90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
673,v2-0,tx90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
674,v2-0,tx90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
675,v2-0,wsdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
676,v2-0,wsdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
677,v2-0,wsdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
678,v2-0,wsdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
679,v2-0,wsdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,1.3890301392687405,1.40625
680,v2-0,csdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
681,v2-0,csdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
682,v2-0,csdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
683,v2-0,csdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
684,v2-0,csdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
685,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
686,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
687,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
688,v2-0,r95pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
689,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
690,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
691,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
692,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
693,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
694,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
695,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
696,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
697,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
698,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
699,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
700,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
701,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
702,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
703,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
704,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
705,v2-0,tx10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
706,v2-0,tx10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
707,v2-0,tx10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
708,v2-0,tx10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
709,v2-0,tx10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
710,v2-0,tx90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
711,v2-0,tx90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
712,v2-0,tx90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
713,v2-0,tx90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
714,v2-0,tx90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
715,v2-0,wsdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
716,v2-0,wsdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
717,v2-0,wsdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
718,v2-0,wsdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
719,v2-0,wsdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,2.7672718509152645,2.8125
720,v2-0,csdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
721,v2-0,csdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
722,v2-0,csdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
723,v2-0,csdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
724,v2-0,csdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
725,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
726,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
727,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
728,v2-0,r95pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
729,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
730,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
731,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
732,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
733,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
734,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
735,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
736,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
737,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
738,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
739,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
740,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
741,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
742,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
743,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
744,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
745,v2-0,tx10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
746,v2-0,tx10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
747,v2-0,tx10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
748,v2-0,tx10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
749,v2-0,tx10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
750,v2-0,tx90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
751,v2-0,tx90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
752,v2-0,tx90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
753,v2-0,tx90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
754,v2-0,tx90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
755,v2-0,wsdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
756,v2-0,wsdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
757,v2-0,wsdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
758,v2-0,wsdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
759,v2-0,wsdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.9272240138487007,0.9375
760,v2-0,csdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
761,v2-0,csdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
762,v2-0,csdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
763,v2-0,csdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
764,v2-0,csdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
765,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
766,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
767,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
768,v2-0,r95pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
769,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
770,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
771,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
772,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
773,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
774,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
775,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
776,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
777,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
778,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
779,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
780,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
781,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
782,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
783,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
784,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
785,v2-0,tx10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
786,v2-0,tx10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
787,v2-0,tx10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
788,v2-0,tx10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
789,v2-0,tx10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
790,v2-0,tx90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
791,v2-0,tx90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
792,v2-0,tx90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
793,v2-0,tx90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
794,v2-0,tx90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
795,v2-0,wsdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
796,v2-0,wsdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
797,v2-0,wsdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
798,v2-0,wsdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
799,v2-0,wsdiETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,1.8496375593391292,1.875
800,v2-0,csdiETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MRI-ESM2-0,1.112089999999995,1.125
801,v2-0,csdiETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,1.112089999999995,1.125
802,v2-0,csdiETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,1.112089999999995,1.125
803,v2-0,csdiETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,1.112089999999995,1.125
