,version,variable,product_type,experiment,temporal_aggregation,period,ensemble_member,model,lat_resolution,lon_resolution
217,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
218,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
219,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
220,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
221,v2-0,r95pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
222,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
223,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MRI-ESM2-0,0.5,0.5
224,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
225,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
226,v2-0,r95pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
227,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
228,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,NESM3,0.5,0.5
229,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,NESM3,0.5,0.5
230,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,NESM3,0.5,0.5
231,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,NESM3,0.5,0.5
232,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,NorESM2-LM,0.5,0.5
233,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
234,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
235,v2-0,r95pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
236,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
237,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,NorESM2-MM,0.5,0.5
238,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
239,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
240,v2-0,r95pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
241,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
242,v2-0,r95pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,UKESM1-0-LL,0.5,0.5
243,v2-0,r95pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
244,v2-0,r95pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
245,v2-0,r95pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
246,v2-0,r95pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
247,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,ACCESS-CM2,0.5,0.5
248,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
249,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
250,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
251,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
252,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
253,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
254,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
255,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
256,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
257,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
258,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
259,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
260,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
261,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
262,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,CNRM-CM6-1-HR,0.5,0.5
263,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,CNRM-CM6-1-HR,0.5,0.5
264,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-CM6-1-HR,0.5,0.5
265,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,CNRM-CM6-1,0.5,0.5
266,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
267,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
268,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
269,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
270,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
271,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
272,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
273,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
274,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
275,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,CanESM5,0.5,0.5
276,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
277,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
278,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
279,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
280,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
281,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
282,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
283,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
284,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,EC-Earth3,0.5,0.5
285,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
286,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
287,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
288,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
289,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
290,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
291,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
292,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
293,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,GFDL-CM4,0.5,0.5
294,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,GFDL-CM4,0.5,0.5
295,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,GFDL-CM4,0.5,0.5
296,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,GFDL-ESM4,0.5,0.5
297,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
298,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
299,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
300,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
301,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
302,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
303,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
304,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
305,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
306,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
307,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
308,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,INM-CM4-8,0.5,0.5
309,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
310,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
311,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
312,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
313,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,INM-CM5-0,0.5,0.5
314,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
315,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
316,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
317,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
318,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KACE-1-0-G,0.5,0.5
319,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
320,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
321,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
322,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
323,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,0.5,0.5
324,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,0.5,0.5
325,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,0.5,0.5
326,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,0.5,0.5
327,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,0.5,0.5
328,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
329,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
330,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
331,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
332,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,0.5,0.5
333,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
334,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
335,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
336,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
337,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
338,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
339,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
340,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
341,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
342,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
343,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
344,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
345,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
346,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
347,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MRI-ESM2-0,0.5,0.5
348,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
349,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
350,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
351,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
352,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,NESM3,0.5,0.5
353,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,NESM3,0.5,0.5
354,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,NESM3,0.5,0.5
355,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,NESM3,0.5,0.5
356,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,NorESM2-LM,0.5,0.5
357,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
358,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
359,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
360,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
361,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,NorESM2-MM,0.5,0.5
362,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
363,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
364,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
365,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
366,v2-0,r99pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,UKESM1-0-LL,0.5,0.5
367,v2-0,r99pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
368,v2-0,r99pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
369,v2-0,r99pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
370,v2-0,r99pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
371,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,ACCESS-CM2,0.5,0.5
372,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
373,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
374,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
375,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
376,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
377,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
378,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
379,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
380,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
381,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
382,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
383,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
384,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
385,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
386,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,CNRM-CM6-1-HR,0.5,0.5
387,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,CNRM-CM6-1-HR,0.5,0.5
388,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-CM6-1-HR,0.5,0.5
389,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,CNRM-CM6-1,0.5,0.5
390,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
391,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
392,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
393,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
394,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
395,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
396,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
397,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
398,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
399,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,CanESM5,0.5,0.5
400,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
401,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
402,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
403,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
404,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
405,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
406,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
407,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
408,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,EC-Earth3,0.5,0.5
409,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
410,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
411,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
412,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
413,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
414,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
415,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
416,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
417,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,GFDL-CM4,0.5,0.5
418,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,GFDL-CM4,0.5,0.5
419,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,GFDL-CM4,0.5,0.5
420,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,GFDL-ESM4,0.5,0.5
421,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
422,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
423,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
424,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
425,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
426,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
427,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
428,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
429,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
430,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
431,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
432,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,INM-CM4-8,0.5,0.5
